position,source_text,context,line_no,module,type,document_name
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/healthcare.py,Inpatient Medication Entry,,0,Healthcare,,
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/healthcare.py,Inpatient Medication Entry,,0,Healthcare,,
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/healthcare.py,Patient,,0,Healthcare,,
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/healthcare.py,Patient,,0,Healthcare,,
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/healthcare.py,Inpatient Medication Entry Child,,0,Healthcare,,
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Drug Prescription,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Drug,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Drug Name / Description,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Dosage,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Period,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Dosage Form,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Comment,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Interval,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Update Schedule,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Interval UOM,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Hour,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Day,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/drug_prescription/drug_prescription.json,Dosage by Time Interval,,0,Healthcare,Document Type,Drug Prescription
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/prescription_dosage/prescription_dosage.json,Prescription Dosage,,0,Healthcare,Document Type,Prescription Dosage
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/prescription_dosage/prescription_dosage.json,Dosage,,0,Healthcare,Document Type,Prescription Dosage
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/prescription_dosage/prescription_dosage.json,Healthcare Administrator,,0,Healthcare,Document Type,Prescription Dosage
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/prescription_dosage/prescription_dosage.json,Physician,,0,Healthcare,Document Type,Prescription Dosage
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_encounter_diagnosis/patient_encounter_diagnosis.json,Patient Encounter Diagnosis,,0,Healthcare,Document Type,Patient Encounter Diagnosis
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_encounter_diagnosis/patient_encounter_diagnosis.json,Diagnosis,,0,Healthcare,Document Type,Patient Encounter Diagnosis
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/lab_test_uom/lab_test_uom.json,Lab Test UOM,,0,Healthcare,Document Type,Lab Test Uom
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/lab_test_uom/lab_test_uom.json,Lab Test UOM,,0,Healthcare,Document Type,Lab Test Uom
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/lab_test_uom/lab_test_uom.json,Description,,0,Healthcare,Document Type,Lab Test Uom
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/lab_test_uom/lab_test_uom.json,Healthcare Administrator,,0,Healthcare,Document Type,Lab Test Uom
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/lab_test_uom/lab_test_uom.json,Laboratory User,,0,Healthcare,Document Type,Lab Test Uom
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Patient Medical Record,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Series,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,HLC-PMR-.YYYY.-,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Patient,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Attach Medical Record,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Subject,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Status,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Open,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Close,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Datetime,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Reference DocType,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Reference Name,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Reference Owner,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,User,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient_medical_record/patient_medical_record.json,Physician,,0,Healthcare,Document Type,Patient Medical Record
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Therapy Type,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Therapy Type,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Is Billable,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Rate,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Exercises,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Exercises,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Default Duration (In Minutes),,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Disabled,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Item Details,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Item,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Item Code,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Item Group,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Item Name,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Description,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Medical Department,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Change In Item,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Therapy For,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Healthcare Service Unit,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Add Exercises,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Medical Coding,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Medical Code Standard,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Medical Code,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,System Manager,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Healthcare Administrator,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.json,Physician,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/test_therapy_type.py,Squat and Rise,,0,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.py,Item with Item Code {0} already exists,,122,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.js,Change Item Code,,16,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.js,Change Item Code,,69,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_type/therapy_type.js,Change Item Code,,96,Healthcare,Document Type,Therapy Type
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_plan_template_detail/therapy_plan_template_detail.json,Therapy Plan Template Detail,,0,Healthcare,Document Type,Therapy Plan Template Detail
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_plan_template_detail/therapy_plan_template_detail.json,Therapy Type,,0,Healthcare,Document Type,Therapy Plan Template Detail
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_plan_template_detail/therapy_plan_template_detail.json,No of Sessions,,0,Healthcare,Document Type,Therapy Plan Template Detail
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_plan_template_detail/therapy_plan_template_detail.json,Rate,,0,Healthcare,Document Type,Therapy Plan Template Detail
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_plan_template_detail/therapy_plan_template_detail.json,Amount,,0,Healthcare,Document Type,Therapy Plan Template Detail
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Healthcare Service Unit,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Healthcare Service Unit,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Service Unit,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Parent Service Unit,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Is Group,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Service Unit Type,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Allow Appointments,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Allow Overlap,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Inpatient Occupancy,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Occupancy Status,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Vacant,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Occupied,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Warehouse,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Company,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,lft,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,rgt,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Old Parent,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Tree Details,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Service Unit Capacity,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Nursing User,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Healthcare Administrator,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.json,Physician,,0,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.py,Please set a valid Service Unit Capacity to enable Overlapping Appointments,,57,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.py,Mandatory,,58,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.py,Service Unit Name and Company are mandatory to create Healthcare Service Units,,76,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.py,Missing Required Fields,,77,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.py,Number of Service Units to be created should at least be 1,,81,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.py,Invalid Number of Service Units,,82,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.js,Healthcare Service Unit Tree,,21,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit.js,This is a root healthcare service unit and cannot be edited.,,38,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Service Unit Tree,,5,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Company,,12,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,New Service Unit Name,,17,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Is Group,,21,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Child nodes can be only created under 'Group' type nodes,,22,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Service Unit Type,,25,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Type of the new Service Unit,,26,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Service Unit Capacity,,50,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Sets the number of concurrent appointments allowed,,51,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Warehouse,,55,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,"Optional, if you want to manage stock separately for this Service Unit",,56,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Company,,60,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Add Multiple,,94,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Add Multiple Service Units,,100,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Service Unit Name,,103,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Will be serially suffixed to maintain uniquness. Example: 'Ward' will be named as 'Ward-####',,104,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Number of Service Units,,107,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Service Unit Type,,111,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Type of the new Service Unit,,112,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Service Unit Capacity,,136,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Sets the number of concurrent appointments allowed,,137,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Warehouse,,141,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,"Optional, if you want to manage stock separately for this Service Unit",,142,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Company,,145,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,{0} Service Units created,,167,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Could not create Service Units,,171,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Creating {0} Service Units,,175,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_service_unit/healthcare_service_unit_tree.js,Create,,178,Healthcare,Document Type,Healthcare Service Unit
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/appointment_type_service_item/appointment_type_service_item.json,Appointment Type Service Item,,0,Healthcare,Document Type,Appointment Type Service Item
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/appointment_type_service_item/appointment_type_service_item.json,Medical Department,,0,Healthcare,Document Type,Appointment Type Service Item
